Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor,Revenue
0.0,0.0,0.0,0.0,6.0,117.5,0.0,0.033333333,0.0,0.8,1.0,1.0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,23.0,501.6666667,0.008695652,0.01884058,0.0,0.6,1.0,1.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.0,58.0,2.0,22.0,31.0,829.1666667,0.03030303,0.040606061,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,9.5,0.0,0.0,23.0,1223.0,0.015217391,0.012463768,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,6.0,467.0,0.0,0.016666667,0.0,0.4,1.0,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,23.0,737.1666667,0.008695652,0.011594203,0.0,0.6,2.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,12.0,129.0,0.0,0.033333333,0.0,0.0,1.0,1.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,63.0,0.0,0.04,0.0,0.0,2.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,125.0,0.086666667,0.166666667,0.0,0.0,2.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,11.0,684.3333333,0.018181818,0.063636364,0.0,0.0,2.0,4.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,20.0,665.4722222,0.0,0.0145,0.0,0.8,3.0,2.0,7.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,0.0,15.0,487.5,0.0,0.019166667,0.0,0.8,1.0,1.0,2.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,17.0,437.1666667,0.011111111,0.033333333,0.0,0.0,2.0,4.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,55.0,0.066666667,0.1,0.0,0.6,1.0,1.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,1.0,1.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5.0,41.3,0.0,0.0,24.0,446.9277778,0.0,0.008602151,0.0,1.0,2.0,2.0,8.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3.0,87.0,0.0,0.0,10.0,320.5,0.0,0.015384615,0.0,0.0,1.0,1.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,7.0,666.0,0.0,0.014285714,0.0,0.0,1.0,1.0,6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.0,0.0,21.0,405.7095238,0.010743802,0.047002635,0.0,0.0,1.0,1.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,6.0,163.25,0.033333333,0.033333333,0.0,0.6,1.0,1.0,6.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,17.0,284.25,0.0,0.011764706,0.0,0.0,3.0,2.0,6.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,4.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,4.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,8.0,260.0,0.008333333,0.025,0.0,0.8,3.0,2.0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,16.0,716.3899999999921,5.0,279.8571429,0.003174603,0.012764202,0.0,0.0,2.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,20.0,927.45,0.011111111,0.027248677,8.000740741,0.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,9.0,0.0,0.0,50.0,836.8,0.0,0.006339869,0.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10.0,293.7782051,2.0,153.0,96.0,3283.166739,0.001960784,0.013509414,0.0,0.0,3.0,2.0,6.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9.0,111.5,1.0,48.5,49.0,1868.819697,0.0,0.020708874,1.706014966,0.0,2.0,2.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3.0,47.0,1.0,51.0,68.0,3008.124108,0.007142857,0.016727891,46.53017511,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,830.5870409259969,5.0,3.0,24.0,3230.25,0.036190476,0.096,0.0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,52.0,0.0,0.0,9.0,319.0,0.0,0.02,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.066666667,0.0,0.0,2.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,22.0,354.3333333,0.009090909,0.057662338,0.0,0.0,1.0,1.0,7.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,98.0,3556.61241,0.002061856,0.010173465,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,56.0,1.0,144.0,67.0,2563.783333,0.0,0.005797101,19.34265017,0.0,2.0,2.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3.0,112.9607843,0.0,0.0,13.0,3014.018519,0.013068182,0.06140625,0.0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,17.0,840.2333333,0.0,0.001666667,85.49849043159924,0.0,2.0,2.0,9.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3.0,94.0,2.0,125.0,55.0,1970.844805,0.0,0.001724138,85.49849043159924,0.0,2.0,4.0,1.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1.0,32.0,0.0,0.0,50.0,2867.0,0.0,0.004,85.49849043159924,0.0,2.0,2.0,7.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,5.0,43.0,0.0,0.04,0.0,0.0,1.0,1.0,1.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,218.0,0.0,0.0,13.0,284.5,0.0,0.004166667,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,3.0,133.5,0.0,0.088888889,0.0,0.0,1.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,119.0,0.0,0.0,12.0,297.6666667,0.0,0.008333333,0.0,0.0,3.0,2.0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,281.0,0.0,0.0,16.0,453.75,0.0,0.005263158,0.0,0.0,2.0,2.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,18.0,0.0,0.0,16.0,1331.75,0.0,0.0125,33.79956701,0.0,2.0,5.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2.0,40.0,0.0,0.0,5.0,558.5,0.0,0.028571429,0.0,0.0,2.0,2.0,7.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,107.0,0.0,0.0,4.0,145.8333333,0.0,0.016666667,0.0,0.0,3.0,2.0,7.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,8.0,731.0,0.0,0.04375,0.0,0.0,2.0,4.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,49.0,1.0,127.0,4.0,188.0,0.033333333,0.0375,0.0,0.0,3.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,14.0,565.3333333,0.037619048,0.04952381,0.0,0.0,2.0,6.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.05,0.0,0.0,3.0,2.0,8.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,57.0,0.0,0.0,7.0,591.0,0.006666667,0.033333333,0.0,0.0,1.0,2.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,2.0,3.0,261.0,10.0,281.0,0.0,0.042857143,0.0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,123.0,2.0,306.3333333,18.0,483.8333333,0.0,0.02,0.0,0.0,2.0,2.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066666667,0.0,0.0,1.0,2.0,7.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,35.0,1192.386111,0.005714286,0.028571429,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,12.0,198.0,0.016666667,0.075,0.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.066666667,0.0,0.0,2.0,4.0,3.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,38.0,0.0,0.0,14.0,643.0,0.0,0.013333333,35.0928,0.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,5.0,23.0,0.08,0.12,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,4.0,14.0,0.1,0.15,0.0,0.0,3.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,54.0,0.0,0.0,6.0,210.5,0.0,0.02,0.0,0.0,2.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,830.5870409259969,0.0,0.0,28.0,1529.30467,0.001481481,0.009150327,0.0,0.0,3.0,2.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,2.0,2.0,3.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,74.25,2.0,84.0,37.0,1599.083333,0.0,0.006578947,0.0,0.0,2.0,2.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,9.0,102.5,0.0,0.022222222,0.0,0.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,16.0,2337.0,0.0,0.013333333,17.76266667,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,19.0,1883.5,0.010526316,0.021052632,0.0,0.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,32.0,0.0,0.0,50.0,1245.3,0.004,0.020666667,7.146260888,0.0,2.0,2.0,7.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6.0,666.8333333,0.0,0.0,22.0,1674.583333,0.0,0.014666667,0.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,9.0,132.0,0.011111111,0.033333333,0.0,0.0,4.0,1.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,73.0,1.0,716.3899999999921,50.0,1434.255128,0.0,0.019230769,22.03276923,0.0,2.0,2.0,3.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.044210526,0.0,0.0,3.0,2.0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,49.33333333,5.0,303.25,7.0,148.5,0.0,0.014081633,0.0,0.0,3.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,118.5,0.0,0.0,29.0,1482.210784,0.006896552,0.010600255,0.0,0.0,3.0,2.0,1.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6.0,153.5,0.0,0.0,34.0,1048.492063,0.011578947,0.032225685,0.0,0.0,2.0,6.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,9.0,478.0,0.0,0.011111111,0.0,0.0,3.0,2.0,2.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,16.0,980.25,0.0,0.04,0.0,0.0,2.0,2.0,4.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.0,72.25,1.0,21.5,51.0,1124.693074,0.022807018,0.036550087,0.0,0.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,24.5,0.0,0.0,22.0,353.1666667,0.018181818,0.031818182,0.0,0.0,2.0,5.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.0,0.0,0.0,18.0,1489.083333,0.023529412,0.046470588,0.0,0.0,2.0,2.0,8.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1.0,716.3899999999921,28.0,2389.333333,0.016666667,0.030833333,0.0,0.0,2.0,2.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,7.0,753.0,0.0,0.00952381,0.0,0.0,2.0,10.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,31.0,688.1666667,0.0,0.019354839,0.0,0.0,4.0,1.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,14.0,811.0,0.015384615,0.041025641,0.0,0.0,2.0,2.0,8.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,22.0,0.0,0.0,9.0,415.25,0.033333333,0.048148148,0.0,0.0,3.0,3.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16.0,155.6313131,0.0,0.0,32.0,908.013456,0.005,0.01805276,4.368515556,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,21.33333333,1.0,235.0,71.0,2753.378571,0.012676056,0.015201207,0.0,0.0,3.0,2.0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,191.0,1.0,100.0,46.0,2452.582143,0.007246377,0.022253906,0.0,0.0,3.0,2.0,9.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,18.0,5188.5,0.0,0.05,0.0,0.0,2.0,5.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,57.0,0.08,0.12,0.0,0.0,2.0,5.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.1,0.0,0.0,2.0,2.0,5.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,96.5,0.0,0.0,19.0,1430.659091,0.01,0.025666667,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,13.0,0.0,0.0,2.0,20.0,0.0,0.05,0.0,0.0,3.0,2.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,830.5870409259969,0.0,0.0,4.0,1373.75,0.0,0.02,0.0,0.0,1.0,1.0,7.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,45.0,844.25,0.0,0.01037037,0.0,0.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,7.0,188.0,0.0,0.033333333,0.0,0.0,2.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.0,51.0,0.0,0.0,14.0,527.375,0.015555556,0.033862434,0.0,0.0,7.0,1.0,6.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,3.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,158.0,1.0,64.0,29.0,1916.761905,0.006451613,0.018709677,8.772473118,0.0,2.0,2.0,3.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,9.0,116.3333333,0.0,0.066666667,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,30.0,397.0,0.0,0.02,0.0,0.0,2.0,2.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,63.0,5220.083333,0.0,0.003329865,51.46331148,0.0,2.0,5.0,3.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,20.0,219.3333333,0.0,0.011666667,0.0,0.0,1.0,8.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,2.0,2.0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,15.0,1559.6,0.0,0.033846154,0.0,0.0,2.0,4.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,6.0,236.5,0.0,0.016666667,0.0,0.0,1.0,1.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,10.0,0.0,0.0,14.0,348.6666667,0.035714286,0.053571429,0.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,5.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,28.0,1.0,47.0,13.0,224.5,0.0,0.014285714,0.0,0.0,1.0,1.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,27.0,0.0,0.0,42.0,601.7666667,0.0,0.004545455,0.0,0.0,2.0,5.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,75.5,0.02,0.013333333,0.0,0.0,1.0,1.0,2.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,153.0,0.0,0.05,0.0,0.0,2.0,5.0,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,15.0,0.0,0.0,10.0,197.2,0.0,0.016666667,38.99,0.0,1.0,1.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,18.0,3658.5,0.016666667,0.05,0.0,0.0,4.0,2.0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,5.0,1162.5,0.0,0.025,0.0,0.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,32.0,556.6,0.014583333,0.039583333,0.0,0.0,2.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,2.0,2.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,11.0,300.0714286,0.0,0.02,53.9892,0.0,2.0,2.0,1.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
13.0,830.5870409259969,4.0,205.0,36.0,1626.625433,0.010638298,0.026186255,6.831792392,0.0,3.0,2.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,6.0,69.25,0.0,0.044444444,0.0,0.0,2.0,2.0,4.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,390.0,0.0,0.0,10.0,1169.1,0.02,0.05,0.0,0.0,3.0,9.0,9.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,8.0,402.0,0.0,0.038095238,0.0,0.0,2.0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,35.0,3324.333333,0.011428571,0.024761905,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.0,215.5238095,1.0,70.0,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.05,0.0,0.0,1.0,1.0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,11.0,0.0,0.0,51.0,1059.253472,0.010588235,0.022643039,0.0,0.0,3.0,2.0,6.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,20.0,0.0,0.0,7.0,720.0,0.0,0.011111111,0.0,0.0,2.0,2.0,3.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,40.0,905.4856061,0.0135,0.03747619,0.0,0.0,3.0,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,8.0,1.0,14.33333333,14.0,603.6666667,0.0,0.0125,44.67925,0.0,2.0,2.0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,13.0,328.9166667,0.0,0.014285714,59.79014286,0.0,3.0,2.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,33.0,778.8166667,0.0,0.022424242,0.0,0.0,2.0,5.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,171.25,0.0,0.0,22.0,851.5595238,0.004545455,0.031907308,0.0,0.0,3.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,227.5,0.0,0.022222222,0.0,0.0,2.0,2.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,227.3333333,0.0,0.0,17.0,528.9,0.0,0.002272727,0.0,0.0,1.0,1.0,1.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,15.0,872.8333333,0.0,0.026666667,0.0,0.0,2.0,2.0,2.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,3.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,35.0,835.0666667,0.012571429,0.044761905,0.0,0.0,2.0,2.0,6.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,4.0,82.5,0.0,0.05,0.0,0.0,3.0,2.0,1.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.1,0.0,0.0,3.0,2.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,2.0,2.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,12.0,94.5,0.033333333,0.025555556,0.0,0.0,3.0,2.0,4.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.0,86.0,0.0,0.0,23.0,267.3,0.0,0.016,0.0,0.0,1.0,1.0,4.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,29.0,3312.5,0.013793103,0.028965517,0.0,0.0,2.0,2.0,1.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.066666667,0.0,0.0,2.0,5.0,1.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,7.0,0.0,0.0,10.0,75.0,0.05,0.11,0.0,0.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,1.0,24.0,27.0,1547.5,0.003703704,0.014814815,0.0,0.0,3.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.0,186.9761905,2.0,40.0,35.0,1276.157071,0.0,0.008681765,0.0,0.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,138.0,2.0,136.0,54.0,2631.1,0.0,0.00969697,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,2.0,96.0,0.0,0.1,0.0,0.0,4.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
